gpid,comment
160,"스크립트가 1편에 비해 정신차린 느낌이라서 심심한 느낌이 있고,그래서 그런가 약간 똥개 훈련시키듯 왔다갔다하는 느낌이 좀 더 심하게 느껴졌음.번역은 못 하겠다 싶은 수준은 아니었고 사소한 오류정돈 있었을 수 있겠지만 기억에 남진 않았음.특성이 무기별로 전문화되어 이 무기 저 무기 돌아가며 써보는 맛이 줄어들어 아쉬웠고,NPC가 특정 조건에서 나타나는 경우가 있어 1편에 비해 찾기가 좀 어려웠음.전체적인 평가는 1편은 90점, 트루도그라드는 75점.요즘 아톰팀에서 스워드 헤이븐이라는 게임을 만들고 있는 걸로 아는데,한글화 기대합니다."
161,웹툰은 안봤는데 재밌네
161,일러 오타용 ㅎㅎ
161,좀비 아포킬립스풍 분위기 좋아해서 재미있을 것 같습니다.
161,드라마 재미있게 봤는데 게임도 기대되네요!
161,웹툰으로 접하고 드라마도 보고 구매해서 초입만 봣다. 할시간이 있으면 끝까지할텐데. 그래도 실망시키지 않을 것 같은 퀄리티.
161,웹툰하고 드라마 보고 플레이 해볼려고 합니다.
161,"동명의 웹툰이자 흥행한 드라마인 '지금 우리 학교는'의 게임입니다. 성우들의 뛰어난 연기가 게임에 몰입감을 높힙니다. 다만 웹툰 배경이 오래전이라 대사가 다소 올드하며, 분기점의 경우 게임의 전체 스토리를 바꾸기 보단 IF 느낌으로 짧은 엔딩이 나오고 끝나는게 아쉽습니다."
161,성우들 연기와 일러스트가 좋아서 놀랐음
161,이것도 해봐야 하는데 시간이 없다..
161,게임은 재미있는데 마지막 장면 이해가 안가요
162,우웅ㅋ
162,우웅ㅋ
162,우웅ㅋ
162,우웅ㅋ
162,멈춰라 우웅털
162,우웅ㅋ
162,우웅ㅋ
162,우웅ㅋ
162,우웅ㅋ
162,우웅ㅋ
163,"후일담까지 싹 다 봤습니다.원래 진엔딩 보고 끝내려 했는데 어쩌다 올 황금 인연까지 했네요;;;스토리에 몰입하는 순간 꽤 재밌었습니다.(올 황금 인연은 진짜 개노가다)근데 큰 문제점 두 가지만 뽑자면1. 초반 스토리 주입이 부담스러울 정도로 너무 많습니다. 제가 스토리를 좋아해서 넘겼지만 그래도 너무 많은 정보를 줘서 진입 장벽으로 보입니다.2. 모든 캐릭터가 입체적이지 않음. 큰 스토리로 보면 다 연관돼있지만 사건의 핵심에 근접하는 몇몇 인물 빼고는 들러리 느낌이 강했습니다.개인적으로 비쥬얼은 모모리, 성격은 피닉스가 제일 좋았네요.스토리 보스전 연출도 굉장히 좋았습니다.황야 보스가 제일 재밌었고 dlc 보스전도 재밌었습니다. 아마 새로운 dlc도 출시될 것으로 보이네요.그럼 나중에 다시 찾아 뵙겠습니다~"
163,일단 개발자님 초반에  설명이 너무 많습니다. 내가 게임의 분위기 하는 방법을 익히기도 전에 게임 설명을 과도하게 때려 붙습니다.그렇게 되면 뉴비같은경우 기가 질립니다. 설명을 조금 나눠서 분배해야 될 필요성을 느낍니다.물론 이건 저의 바램이지 꼭 이말대로 하라는 것은 아닙니다 열심히 하는 개발자님들에게 조금이라도 도움 되는 피드백이 되었으면 좋겠습니다.
163,제 클라우드 데이터가 일부 소실 된듯합니다잊혀진왕을 잡고 이후 게임을 종료하였으나 클라우드 데이터를 불러와 실행하였을 시 1회차 클리어 이후로 나오네요
163,재미있어 보여요!
163,흔한 덱빌딩 로그라이크 게임인줄 알았는데 아니었습니다. 생각했던 것보다  전략적인 요소가 매우 많네요.한턴 한턴 정말 신중하게 행동해야겠습니다.
163,시간 가는줄 모르고 하네요 재밌어요.
163,일단 캐릭터들이 매력있어요.잘하지는 못하지만 이런 장르 좋아해서 구매했습니다.나중에 시간 생기면 더 해봐야겠네요.
163,설치가 잘안되요
163,추가하나 있습니다. 와이파이로 설치하는대 매번 끊기는 이슈가 있습니다. PC 로아 업데이트에서도 안끊겨요. 현재 설치중 4.75GB에서 끊기는 현상있습니다.
163,재설치 하고 아무나 선택해서요 하면 계속 팅깁니다. 설치 용량 800MB 하고 뭐 추가설치없고 무한 재설치 해도 계속 팅깁니다. 해상도 1600x900 정도로 고정되어있습니다. 필수 프로그램도 설치완료 되어있고...검사 및 복구 해도 뭐 안나옵니다.업데이트하고 오랫만에 해보려니...
164,예전에 보고 최근 플레이를 하고 있습니다만 버그가 있는거 같습니다.day 0 좌측 우측을 보기 전 우측을 보고 난 후 빈 세이브 파일을 셋 정도 채웠는데 이후 세이브를 할려고 할 때 마다 기존 세이브 파일을 포함한 다른 세이브 파일 모두 세이브가 되지 않는 현상이 있습니다.혹시 세이브 파일이 세개까지가 허용된 범위인가 하고 세이브 파일을 하나 삭제해도 변함없이 불가능한 상태가 됩니다.
164,"안녕 하세요 .스토브 인디 서포터즈 꽃보다 사내들 팀 입니다! 서큐 하트 리뷰 올렸습니다.리뷰는 아래 링크를 참고해 주세요.,https://page.onstove.com/quarter/kr/view/10297308?boardKey=128449"
164,아니 그래서 출시 언제하나요?허 겜 너무 재밌는데요? 와혹시 더빙넣으실 생각이 있는지 궁금합니다
164,-Bug report-시작후 투히터 연락온뒤 채팅창을 닫았을때 다시 안열립니다+ 안열리면서 밑에 dm 온 창이 안보였습니다--------------------------------------------------
164,"유튜브를 떠돌다 이 게임을 보게 되어 DEMO판을 플레이 해봤어요.여주인공이 예쁘고 CG나 UI가 깔끔해서 인상적이었어요. BGM도 귀엽게 잘 만들어져서 게임과 잘 어울렸어요. 다만, DEMO판 기준으로는 장소의 엠비언스(배경음)과 효과음, 더빙이 없어서 게임 내 분위기가 단조롭다는 느낌이 들어서 아쉬웠어요.소재에 대해서 이야기하자면, 비슷한 게임으로 ""니디걸 오버 도즈""가 떠올랐어요. 하지만 니디걸과 서큐하트가 다른 점이 있다면, 니디걸은 히키코모리 여주인공을 인기 인터넷 방송인으로 육성하는 내용을 다루면서, 히키코모리, 우울증, 정신질환 등의 사회적 문제에 대한 경각심을 일으키고 이러한 문제를 모에화하는 오타쿠 문화를 비판적으로 접근하는 메시지를 담고 있어요.반면에 서큐하트는 니디걸과 비슷한 사회 문제를 소재로 다루면서도 비판적인 접근이 아닌 오히려 조장하는 듯한, 긍정적으로 접근하는 것 같아요. 육성이지만 연애 시뮬레이션이니 어쩔 수 없었을까요. SNS에서 관심을 받기 위해 선정적인 사진을 찍어 게시하는 것을 게임 내에서 장려하고 연애까지 하는 설정은 사회의 어두운 면을 심각하게 다루지 않고 오히려 왜곡하는 것 같아요. 특히 이용 등급이 15세인데, 젊은 세대에게 잘못된 메시지를 전달하는 것 같아요. 도덕적인 면에서요.저는 항마력이 부족해서 조금만 하고 그만뒀어요. 그래도 게임은 잘 만드신 것 같아요. 첫 여주인공과 만났을 때의 상호작용은 흥미로웠어요. 육성하는 재미도 있고요.개발진 분들의 노고에 감사를 드리고, 앞으로 업데이트를 통해 더 많은 사람들이 즐길 수 있는 게임이 되길 바래요. 좋은 방향으로 발전하길 응원할게요."
164,확실히 저번 데모판에 비해서 많이 발전했네요 연기가 이해가는 수준 SD캐들도 아주 귀엽고 캐릭터 스탠딩 CG 및 그냥 CG들도 굉장히 마음에 드네요 펀딩하기 잘했다는 생각이 들어요
164,렉 하나도 없었고 세세한 부분들을 신경 많이 쓰신게 느껴졌습니다. 게임하면서 불쾌감이 거의 없었고 살짝 미연시같기도하고 육성시뮬레이션 재밌어요! SNS 사진도 찍고 의상도 만들고 학교도 다니고 스탯도 키우며 다양한 재미가 있어서 흥미로웠습니다. 정식 출시가 기대됩니다!
164,육성을 위해 서큐버스와 계약하고 서큐하트! 내 마음 속의 투히터를 지펴주세요!
164,"요즘 서큐버스들은 SNS를 통해 정기를 흡수한다는 컨셉이 신선했고, 도중에 화면 전환될때도 이펙트가 귀엽고 화려해서 보는 재미가 있었어요. 효과음도 좋고 프린세스메이커하는 느낌도 들고 오랜만에 재밌는 게임을 한 느낌이에요!! 다양한 요소들이 있고, 캐릭터도 예뻐서 보는 재미도 있어요 ㅎㅎ"
164,"초반부만 해봤는데 배경에 일절 다른 사람들이 보이지 않네요. 학교, 카페 등에서도 마찬가지 입니다. 텅빈 도시에 사는 느낌이 드네요. 여주인공 대사는 조금 오글거리는 면이 있긴 했지만 한편으로는 그만큼 살살 녹아드는 느낌도 있어서 좋았달까요.배경이 깔끔하고 인물 일러스트도 깔끔해서 좋습니다. 더빙이 없다보니 배경음 외에는 다른 소리가 없어 좀 심심한 감이 들고 현장감이 안 느껴집니다. 카페 같은데서는 사람들 발소리 수근대는 소리, 배경에 사람들이 앉아 있거나 서 있는 모습 등이 표현 되어 있으면 좀 더 생동감이 느껴질 것 같습니다.서큐버스 외에도 게임 내에서 앱을 설치해 상호작용하는 부분들이 재미있는 것 같습니다."
165,"굉장히 설레고 재밌게 플레이 했습니다. 우선 미연시 게임적 요소부터 보자면 주이와 지아 둘 다 굉장히 매력적이어서 고르기 힘들 정도였고, 성아x지훈 서브 커플의 티키타카 케미도 게임의 재미를 한 층 더 올려줬던 조미료 같은 요소였어요. 그 외에도 빌런 1명 제외하면 주인공의 성찰을 도와줬던 등장인물들도 상당히 좋았습니다. 게임의 중심 주제가 단순히 '남녀간의 연애' 라기 보다는 '어린 나이의 주인공이 계속해서 성찰하면서 성장해나가는 과정'으로 보이는 만큼, 게임의 마무리 부분에서 서로 꽁냥대는 스토리가 더 있었다면 좋았겠다는 아쉬움은 살짝 있지만.. 그걸 감안하더라도 상당히 탄탄한 스토리에 중간중간 설레는 포인트도 많았던 좋은 게임이었던 거 같아요.게임의 메인 테마라고 볼 수 있는 주인공이 성찰하는 과정을 담은 스토리도 상당히 재밌고 인상 깊게 봤습니다. 주인공한테 공감되는 부분이 꽤 많았다보니 더욱 몰입되기도 하더군요ㅋㅋ 실수도 많고 생각도 많이 부족했던 주인공이 과거의 트라우마를 극복하고, 스스로를 반성하며 찬란한 미래를 향해 한 발짝 앞으로 나아가는 성장 스토리.. 누군가는 ""단순하다"" 라고 말할 수도 있는 스토리겠지만 저는 상당히 인상 깊게 감상했습니다. 저 스스로를 돌아보고 성찰하게 된 계기가 된 것 같기도 해요. 사람은 누구나 실수를 저지르고, 과거를 후회하면서 살죠. 그리고 누군가는 과거로부터 벗어나지 못해, 후회로 점철된 삶을 살기도 하고.. 또 누군가는 작중의 주인공처럼 자신의 실수를 인정하고 과거를 반성하며 한 발짝 나아가는 삶을 살기도 합니다. 누구나 겪을 수 있는 실패와 성장의 이야기를 게임을 통해 잘 녹여내신 부분이 정말 좋았습니다.단순히 '미연시 게임'으로만 보면 아쉬운 점이 없진 않았던 게임이었지만, 한  사람이 성장하는 과정을 체험할 수 있는 훌륭한 게임이었다고 생각합니다. 미연시 적으로도 아쉬운 점이 있을 뿐이지, 제 개인적으로 설렘을 느끼기에는 충분했다고 봐요. 좋은 게임 만들어주셔서 감사합니다ps. 이 게임은 정실 못 고르겠다"
165,게임 플레이는 전체적으로 만족스러웠고 재밌게 즐겼습니다.
165,설정은 상당히 오타쿠스럽지만 내용은 로맨스 청춘물뭐랄까 인체 묘사가 약간 부자연스러운 면이 있어서 어색했는데일러스트가 상황마다 묘하게 표정 묘사가 다양하고 배경이 사실적이어서 나중엔 큰 문제는 아니었음이 작품에서 말하고자 하는 메시지도 어떻게 보면 조금 뻔해서 그닥 깊게 읽진 않았지만적당한 로맨스라고 생각하고 감상하면 그런대로 재밌음
165,옛날에 재미있게 한 작품을 더 좋은 게임으로 만날 수 있어 기쁘네요!
165,"배경음, 음악이 듣기에 좋네요,남은 CG 구해보러 갑니다."
165,일러스트가 엄청 예뻐요
165,청춘 스토리 너무 기대되네요.
165,행불행 재미있게 플레이했습니다.
166,추리게임
166,추리 비주얼노벨 게임들도 참 재미있는거 같아요!
166,재미 있어 보이네요~~
166,TTS를 활용한 게임유진게임즈의 이야기와 그림체를 잘 느낄 수 있다.
166,스토리가 흥미롭네요
166,무료 게임 추~
166,재미있어 보여요
166,"제한된 시간 동안 단서를 모아 범인을 추리하는 추리 비주얼 노벨. 플레이타임은 보통 기준 약 30분 정도. 전작이 있으나 플레이에 영향을 주진 않는다.게임의 스토리는 탐정인 주인공과 그 조수가 약속을 잡은 대학교수를 만나기 위해 대학교를 방문하지만, 그 교수가 건물 풀숲에서 시체로 발견되면서 범인을 찾는 이야기다. 게임 진행은 전반 30분, 후반 30분의 시간 동안 연구동을 돌아다니며 증거를 모으거나 용의자들과의 대화를 통해 범행 동기 및 알리바이를 취조한다. 시간은 용의지와의 대화, 맵이동, 상호작용을 할 때마다 일정 수치만큼 흘러간다. 모든 시간이 흘러간 뒤, 추리 파트를 통해 범인을 지목할 수 있으며 선택지에 따라 다양한 엔딩으로 나뉜다. 난이도는 쉬움, 보통, 어려움으로 나뉘며, 엔딩은 확실하진 않으나 약 20개 가까이 되는 것으로 보인다.전작에 비해 기능적으로 많이 발전했다. 모은 단서를 볼 수 있는 기능이 추가되어 추리에 도움이 되었으며, 단순히 대화만을 통해 진행되던 전작과는 달리 맵이동과 오브젝트와의 상호작용 등을 통해 좀 더 추리 게임 느낌이 나서 좋았다. 또한 질문 횟수가 아닌 시간 제한으로 바뀌면서 쉬움, 보통 난이도 기준 좀 더 여유롭게 조사를 진행할 수 있어서 편했다. 이로 인해 게임 가이드에 따르면 전작보다 어렵다 표시되지만 시스템 개선으로 오히려 진엔딩까지 도달하기 쉬웠다. 스토리도 나름의 기승전결을 갖춘 전개로 깔끔하게 마무리되었다. 새로이 등장한 인물들의 일러스트와 배경 퀄리티도 좋아졌다. UI도 특색있게 바뀌었고, TTS 보이스 더빙은 이질감이 들긴 해도 새로운 시도라 신선했다. 수집 요소나 용의자 외의 인물들과의 대화도 재미 요소였다.아쉬운 점은 맵이동시 5층을 조사하다가 나오면 계속 3층으로 돌아와서 일일이 다시 5층 장소를 찾아 눌러야돼서 이 부분이 번거로웠다. 또한자동진행 기능이 빠진 것도 아쉬웠다.전작에 비해 스토리, 시스템, UI 등 여러모로 발전했다. 선택에 따라 다양한 엔딩이 있는 추리 게임을 원한다면 추천한다."
